age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi,actual_emi_eligibility,predicted_emi_eligibility,prediction_correct,prediction_error
38.0,Female,Married,Post Graduate,72800.0,Self-employed,5.6,Large Indian,Family,0.0,4,3,0.0,0.0,4700.0,19100.0,8600.0,Yes,13500.0,723.0,422100.0,245900.0,Home Appliances EMI,137000.0,21,High_Risk,8473.5,High_Risk,Eligible,False,True
38.0,Male,Single,Post Graduate,73900.0,Private,7.2,Large Indian,Rented,21500.0,2,1,0.0,0.0,4500.0,14500.0,10200.0,No,0.0,806.0,336700.0,184000.0,Vehicle EMI,512000.0,64,Eligible,13920.0,Eligible,High_Risk,False,True
38.0,Male,Married,Graduate,102100.0,Government,1.4,MNC,Rented,24900.0,4,3,0.0,20300.0,8100.0,16000.0,12800.0,No,0.0,786.0,197700.0,67000.0,Vehicle EMI,325000.0,48,High_Risk,9600.0,High_Risk,Eligible,False,True
48.0,Male,Married,Professional,59000.0,Private,1.7,Large Indian,Rented,9800.0,4,3,0.0,0.0,8400.0,16900.0,3900.0,Yes,6300.0,698.0,438500.0,135300.0,Vehicle EMI,222000.0,53,High_Risk,5274.5,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Graduate,34900.0,Self-employed,4.8,Mid-size,Own,0.0,3,2,7200.0,0.0,4200.0,5300.0,1800.0,No,0.0,674.0,61700.0,35500.0,Home Appliances EMI,122000.0,29,High_Risk,5904.0,High_Risk,Eligible,False,True
38.0,Female,Married,High School,28300.0,Private,16.0,MNC,Family,0.0,2,1,0.0,0.0,3100.0,4900.0,2300.0,No,0.0,790.0,117300.0,62700.0,Education EMI,369000.0,44,High_Risk,10800.0,High_Risk,Not_Eligible,False,True
48.0,Male,Single,High School,29500.0,Government,17.0,Startup,Own,0.0,1,0,0.0,0.0,3400.0,7400.0,1800.0,No,0.0,779.0,190800.0,95000.0,Education EMI,300000.0,29,High_Risk,12269.4,High_Risk,Not_Eligible,False,True
48.0,Female,Single,Graduate,29300.0,Private,9.6,MNC,Family,0.0,1,0,0.0,0.0,4000.0,7000.0,4300.0,No,0.0,783.0,188700.0,52700.0,Home Appliances EMI,168000.0,22,High_Risk,9240.0,High_Risk,Not_Eligible,False,True
58.0,Female,Married,Post Graduate,23100.0,Private,7.8,Large Indian,Family,0.0,3,2,0.0,0.0,3200.0,3500.0,2400.0,No,0.0,701.0,64000.0,24800.0,Education EMI,152000.0,34,Eligible,7000.0,Eligible,High_Risk,False,True
58.0,Male,Married,Post Graduate,85200.0,Private,1.2,MNC,Family,0.0,3,2,0.0,0.0,6500.0,13200.0,7700.0,No,0.0,686.0,117800.0,41700.0,E-commerce Shopping EMI,121000.0,6,High_Risk,23120.0,High_Risk,Eligible,False,True
48.0,Male,Married,Post Graduate,53800.0,Private,26.0,MNC,Own,0.0,4,3,11400.0,0.0,5100.0,14300.0,7200.0,No,0.0,719.0,345800.0,127400.0,Education EMI,112000.0,19,Eligible,8690.0,Eligible,High_Risk,False,True
32.0,Male,Married,Graduate,47900.0,Private,4.8,Startup,Rented,10500.0,4,3,3600.0,0.0,5300.0,13400.0,7900.0,No,0.0,690.0,70900.0,23100.0,Home Appliances EMI,68000.0,34,High_Risk,2880.0,High_Risk,Eligible,False,True
32.0,Male,Single,Post Graduate,68700.0,Government,5.0,Startup,Own,0.0,2,1,12700.0,0.0,9900.0,15800.0,9900.0,No,0.0,719.0,549400.0,318000.0,Education EMI,377000.0,41,High_Risk,12342.0,High_Risk,Not_Eligible,False,True
38.0,Female,Married,High School,88900.0,Private,0.6,MNC,Family,0.0,3,2,0.0,0.0,10300.0,16700.0,15200.0,No,0.0,759.0,98000.0,24800.0,Personal Loan EMI,497000.0,49,High_Risk,17932.8,High_Risk,Eligible,False,True
38.0,Female,Married,Graduate,69000.0,Government,0.8,Large Indian,Rented,17100.0,3,2,0.0,6500.0,5600.0,14000.0,5000.0,No,0.0,649.0,425800.0,111200.0,Home Appliances EMI,126000.0,21,Eligible,9152.0,Eligible,High_Risk,False,True
32.0,Female,Married,Graduate,56200.0,Private,4.0,MNC,Family,0.0,4,3,0.0,0.0,5000.0,9400.0,6700.0,Yes,16600.0,659.0,399300.0,123200.0,Personal Loan EMI,125000.0,29,Eligible,7122.5,Eligible,High_Risk,False,True
58.0,Male,Married,Graduate,85600.0,Private,10.5,MNC,Family,24691.0,5,4,2300.0,0.0,7100.0,14600.0,11800.0,No,0.0,767.0,95000.0,42000.0,Education EMI,495000.0,29,High_Risk,23904.0,High_Risk,Not_Eligible,False,True
32.0,Male,Single,Professional,146000.0,Government,8.2,MNC,Rented,34400.0,2,1,0.0,20000.0,12000.0,26200.0,11000.0,No,0.0,811.0,899200.0,524400.0,Education EMI,243000.0,10,High_Risk,30782.4,High_Risk,Eligible,False,True
32.0,Male,Married,High School,37000.0,Private,2.3,Large Indian,Own,0.0,4,3,0.0,0.0,4700.0,6800.0,6500.0,No,0.0,676.0,83900.0,26200.0,Home Appliances EMI,159000.0,26,Eligible,9500.0,Eligible,High_Risk,False,True
27.0,Male,Single,Graduate,44300.0,Private,0.5,Large Indian,Rented,10500.0,1,0,0.0,0.0,2200.0,12200.0,6600.0,No,0.0,640.0,318600.0,95600.0,Vehicle EMI,208000.0,62,High_Risk,4505.6,High_Risk,Not_Eligible,False,True
27.0,Female,Single,Professional,78500.0,Government,1.0,Large Indian,Own,0.0,1,0,0.0,0.0,4200.0,11900.0,14100.0,No,0.0,764.0,422000.0,157900.0,Personal Loan EMI,911000.0,57,High_Risk,28980.0,High_Risk,Eligible,False,True
58.0,Male,Single,Graduate,124400.0,Private,6.9,Large Indian,Rented,20500.0,1,0,0.0,0.0,7800.0,21300.0,22600.0,Yes,17500.0,669.0,661200.0,233700.0,Home Appliances EMI,179000.0,16,Not_Eligible,12145.0,Not_Eligible,High_Risk,False,True
48.0,Female,Married,Graduate,85600.0,Private,0.5,Large Indian,Family,0.0,4,3,4200.0,9600.0,7100.0,16700.0,13600.0,Yes,8800.0,702.0,149700.0,78800.0,Home Appliances EMI,114000.0,26,High_Risk,5734.4,High_Risk,Eligible,False,True
27.0,Female,Single,Post Graduate,89200.0,Private,1.8,Startup,Family,10595.0,3,2,5900.0,0.0,6000.0,14300.0,6700.0,No,0.0,777.0,549100.0,130900.0,Personal Loan EMI,546000.0,27,Eligible,37158.0,Eligible,High_Risk,False,True
32.0,Male,Single,Graduate,20000.0,Private,10.0,Large Indian,Rented,3100.0,1,0,0.0,0.0,2900.0,3700.0,2900.0,No,0.0,795.0,20900.0,11200.0,Education EMI,87000.0,38,High_Risk,3552.0,High_Risk,Eligible,False,True
48.0,FEMALE,Married,Graduate,31400.0,Private,12.2,Small,Own,0.0,2,1,0.0,0.0,4500.0,6600.0,2600.0,No,0.0,689.0,85500.0,49600.0,Education EMI,199000.0,36,Eligible,8850.0,Eligible,High_Risk,False,True
38.0,Male,Married,High School,49500.0,Private,0.6,MNC,Rented,10300.0,5,4,0.0,0.0,3200.0,8200.0,7300.0,No,0.0,758.0,62200.0,13700.0,E-commerce Shopping EMI,134000.0,19,Not_Eligible,7872.0,Not_Eligible,High_Risk,False,True
27.0,Male,Married,Professional,75100.0,Private,0.5,Mid-size,Rented,19600.0,3,2,11600.0,0.0,7200.0,17200.0,5300.0,Yes,8000.0,678.0,282800.0,152300.0,E-commerce Shopping EMI,36000.0,24,Not_Eligible,1736.0,Not_Eligible,High_Risk,False,True
27.0,Male,Single,Graduate,39400.0,Private,2.0,Large Indian,Rented,9800.0,1,0,0.0,0.0,3800.0,8700.0,2700.0,No,0.0,705.0,26800.0,14700.0,Personal Loan EMI,227000.0,58,Not_Eligible,5760.0,Not_Eligible,High_Risk,False,True
38.0,Male,Married,Graduate,55900.0,Private,11.0,Startup,Rented,12500.0,4,3,0.0,7200.0,6500.0,13600.0,8800.0,No,0.0,770.0,206100.0,104000.0,Education EMI,79000.0,27,Eligible,4380.0,Eligible,High_Risk,False,True
48.0,Male,Married,Post Graduate,114900.0,Private,20.5,MNC,Family,0.0,4,3,0.0,0.0,5900.0,33300.0,22300.0,No,0.0,632.0,195900.0,70600.0,Personal Loan EMI,543000.0,46,High_Risk,17088.0,High_Risk,Eligible,False,True
48.0,Male,Married,Post Graduate,100200.0,Private,13.8,Mid-size,Family,0.0,4,3,5400.0,17200.0,14400.0,28800.0,13900.0,No,0.0,739.0,674900.0,313900.0,Home Appliances EMI,128000.0,16,Eligible,11275.0,Eligible,High_Risk,False,True
32.0,Male,Single,High School,45800.0,Private,1.0,MNC,Own,0.0,2,1,10200.0,0.0,2800.0,12700.0,3500.0,Yes,8500.0,653.0,53500.0,30700.0,Personal Loan EMI,66000.0,33,Not_Eligible,2268.0,Not_Eligible,High_Risk,False,True
27.0,Female,Single,Post Graduate,26000.0,Private,2.7,Mid-size,Rented,6800.0,1,0,0.0,0.0,3100.0,6700.0,2500.0,No,0.0,690.0,168800.0,98700.0,E-commerce Shopping EMI,52000.0,19,High_Risk,3795.0,High_Risk,Eligible,False,True
48.0,Female,Single,High School,61800.0,Private,4.6,Mid-size,Family,0.0,1,0,0.0,0.0,6300.0,16700.0,9700.0,No,0.0,707.0,277100.0,128700.0,Vehicle EMI,795000.0,73,Not_Eligible,14550.0,Not_Eligible,High_Risk,False,True
58.0,M,Married,Graduate,59500.0,Government,10.5,Mid-size,Rented,14600.0,2,1,8600.0,0.0,5200.0,13100.0,8400.0,No,0.0,842.0,405700.0,108900.0,Personal Loan EMI,255000.0,60,High_Risk,6969.6,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Post Graduate,48300.0,Private,2.3,Startup,Own,0.0,2,1,14100.0,0.0,6500.0,9200.0,7500.0,No,0.0,630.0,147100.0,65000.0,Home Appliances EMI,94000.0,30,High_Risk,4400.0,High_Risk,Eligible,False,True
27.0,Male,Single,Graduate,40800.0,Private,1.4,Large Indian,Family,0.0,2,1,8100.0,0.0,5500.0,8000.0,2100.0,Yes,12200.0,659.0,249500.0,73000.0,Vehicle EMI,107000.0,79,High_Risk,1886.5,High_Risk,Not_Eligible,False,True
48.0,Female,Married,High School,40300.0,Private,9.9,Large Indian,Own,0.0,4,3,0.0,0.0,2200.0,7100.0,3300.0,Yes,11300.0,663.0,274300.0,119000.0,Home Appliances EMI,74000.0,16,Eligible,6314.0,Eligible,High_Risk,False,True
27.0,Female,Single,Professional,101600.0,Private,2.0,MNC,Rented,25200.0,1,0,0.0,0.0,6200.0,19200.0,5800.0,No,0.0,795.0,384800.0,212900.0,Personal Loan EMI,996000.0,53,Not_Eligible,27120.0,Not_Eligible,High_Risk,False,True
38.0,Male,Married,Graduate,50000.0,Private,11.1,MNC,Rented,12700.0,4,3,8600.0,0.0,7400.0,14100.0,2800.0,No,0.0,786.0,382100.0,143400.0,Vehicle EMI,149000.0,69,High_Risk,2904.0,High_Risk,Not_Eligible,False,True
27.0,Female,Single,Graduate,58100.0,Private,5.0,Large Indian,Rented,13700.0,1,0,0.0,0.0,3200.0,15700.0,4500.0,Yes,15100.0,655.0,95300.0,42600.0,Home Appliances EMI,33000.0,26,High_Risk,1652.0,High_Risk,Eligible,False,True
58.0,Male,Married,Post Graduate,51700.0,Private,7.3,MNC,Family,0.0,4,3,8100.0,0.0,4900.0,9300.0,5600.0,No,0.0,831.0,165300.0,47900.0,Home Appliances EMI,174000.0,10,High_Risk,19440.0,High_Risk,Not_Eligible,False,True
32.0,Female,Married,Professional,87600.0,Private,4.0,MNC,Own,0.0,3,2,4300.0,0.0,9900.0,21500.0,6100.0,Yes,9700.0,594.0,603500.0,183200.0,Home Appliances EMI,229000.0,29,High_Risk,11118.8,High_Risk,Eligible,False,True
32.0,Male,Married,Professional,80600.0,Government,1.8,Mid-size,Rented,18000.0,4,3,4800.0,0.0,7200.0,18600.0,7100.0,No,0.0,821.0,195900.0,301900.0,Home Appliances EMI,185000.0,16,Eligible,16434.0,Eligible,High_Risk,False,True
48.0,Female,Married,Professional,67300.0,Private,4.7,Large Indian,Rented,11500.0,4,3,2100.0,10800.0,9000.0,15600.0,9000.0,No,0.0,701.0,393400.0,136500.0,Education EMI,103000.0,33,High_Risk,4650.0,High_Risk,Eligible,False,True
32.0,Male,Married,Graduate,74500.0,Government,1.3,Large Indian,Rented,12000.0,3,2,6600.0,0.0,8000.0,20000.0,9800.0,No,0.0,691.0,386400.0,145500.0,Home Appliances EMI,252000.0,32,Not_Eligible,9050.0,Not_Eligible,High_Risk,False,True
27.0,Male,Single,Graduate,51700.0,Government,1.6,Large Indian,Family,0.0,3,2,8900.0,7200.0,2600.0,6300.0,1300.0,No,0.0,804.0,47300.0,27800.0,Education EMI,155000.0,40,Not_Eligible,500.0,Not_Eligible,Eligible,False,True
32.0,Female,Married,Graduate,36600.0,Private,1.3,Large Indian,Family,22373.0,2,1,0.0,0.0,2600.0,6200.0,2700.0,Yes,5700.0,756.0,108000.0,43300.0,Home Appliances EMI,206000.0,33,High_Risk,8148.0,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Professional,132900.0,Government,3.6,Large Indian,Family,0.0,3,2,3400.0,7700.0,8000.0,30900.0,12900.0,Yes,13800.0,748.0,944300.0,462600.0,Personal Loan EMI,678000.0,40,High_Risk,23800.7,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Post Graduate,63000.0,Private,3.4,MNC,Own,0.0,3,2,0.0,0.0,5100.0,9500.0,12200.0,Yes,14700.0,608.0,444400.0,264100.0,E-commerce Shopping EMI,108000.0,24,Eligible,6622.0,Eligible,High_Risk,False,True
58.0,Male,Married,Post Graduate,32200.0,Self-employed,11.3,Mid-size,Rented,5600.0,2,1,0.0,0.0,4300.0,7700.0,2900.0,Yes,3700.0,699.0,148800.0,53300.0,Home Appliances EMI,58000.0,33,High_Risk,2520.0,High_Risk,Eligible,False,True
38.0,Female,Married,Graduate,39200.0,Self-employed,5.4,Mid-size,Family,0.0,3,2,11600.0,0.0,2200.0,10000.0,2200.0,No,0.0,691.0,309600.0,73100.0,Personal Loan EMI,260000.0,60,Not_Eligible,6534.0,Not_Eligible,High_Risk,False,True
38.0,Female,Married,Professional,51700.0,Private,6.7,Mid-size,Own,0.0,3,2,0.0,0.0,5400.0,15600.0,5900.0,No,0.0,746.0,440300.0,181700.0,Education EMI,463000.0,48,Eligible,16940.0,Eligible,High_Risk,False,True
48.0,Female,Married,Professional,42700.0,Self-employed,1.7,Mid-size,Family,0.0,5,4,2800.0,0.0,3800.0,11900.0,2200.0,No,0.0,717.0,86300.0,27200.0,Home Appliances EMI,156000.0,20,High_Risk,9900.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Graduate,83200.0,Private,2.6,MNC,Rented,14900.0,3,2,0.0,0.0,11800.0,13700.0,15400.0,No,0.0,620.0,372200.0,187400.0,Home Appliances EMI,208000.0,22,High_Risk,10960.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Graduate,77400.0,Private,3.7,Large Indian,Family,0.0,4,3,0.0,21300.0,10400.0,12200.0,6900.0,No,0.0,793.0,433600.0,230000.0,Home Appliances EMI,212000.0,14,Not_Eligible,15960.0,Not_Eligible,High_Risk,False,True
32.0,Male,Married,Graduate,49800.0,Private,0.7,Mid-size,Family,0.0,5,4,0.0,0.0,5300.0,12500.0,4600.0,Yes,9400.0,729.0,321800.0,191400.0,Education EMI,179000.0,42,High_Risk,5544.0,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Professional,48600.0,Private,7.9,Mid-size,Family,0.0,2,1,0.0,0.0,6400.0,14400.0,7700.0,No,0.0,776.0,288400.0,116900.0,Vehicle EMI,602000.0,64,Not_Eligible,12060.0,Not_Eligible,High_Risk,False,True
48.0,Male,Married,High School,41600.0,Government,3.3,Small,Rented,14500.0,4,3,0.0,0.0,5800.0,6300.0,3600.0,No,0.0,773.0,332100.0,66500.0,Education EMI,193000.0,29,High_Risk,8276.4,High_Risk,Not_Eligible,False,True
48.0,Female,Married,Graduate,47800.0,Private,17.9,Mid-size,Own,0.0,5,4,7800.0,0.0,5100.0,10600.0,6500.0,No,0.0,798.0,367600.0,101600.0,E-commerce Shopping EMI,69000.0,8,Eligible,11748.0,Eligible,High_Risk,False,True
58.0,Male,Single,Post Graduate,120000.0,Private,0.5,Small,Family,0.0,2,1,11200.0,0.0,8300.0,20400.0,6500.0,No,0.0,706.0,195800.0,88300.0,Personal Loan EMI,548000.0,38,High_Risk,23552.0,High_Risk,Eligible,False,True
27.0,Male,Married,Graduate,66900.0,Government,0.7,Mid-size,Family,0.0,2,1,7600.0,0.0,8400.0,10900.0,8300.0,Yes,11400.0,735.0,238400.0,116900.0,Vehicle EMI,136000.0,27,Eligible,7105.0,Eligible,High_Risk,False,True
38.0,Female,Married,Graduate,110700.0,Self-employed,4.9,Large Indian,Own,9221.0,3,2,13600.0,24400.0,16500.0,25000.0,18200.0,No,0.0,788.0,613800.0,226800.0,Home Appliances EMI,147000.0,31,Eligible,7020.0,Eligible,Not_Eligible,False,True
32.0,Male,Married,High School,72600.0,Private,9.8,Small,Rented,17800.0,2,1,0.0,0.0,5600.0,15300.0,13600.0,No,0.0,689.0,459800.0,224300.0,Education EMI,254000.0,27,High_Risk,11165.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Graduate,66900.0,Private,0.8,Small,Own,0.0,4,3,3600.0,0.0,5500.0,13300.0,10500.0,Yes,18800.0,741.0,206200.0,98600.0,Education EMI,99000.0,33,High_Risk,4256.0,High_Risk,Eligible,False,True
27.0,Female,Single,High School,101000.0,Private,0.5,Large Indian,Rented,31200.0,2,1,0.0,0.0,12700.0,26800.0,7200.0,No,0.0,649.0,359700.0,93900.0,E-commerce Shopping EMI,23000.0,4,High_Risk,7392.0,High_Risk,Eligible,False,True
27.0,Male,Married,Post Graduate,120000.0,Private,0.5,Large Indian,Own,0.0,3,2,0.0,8000.0,15000.0,21300.0,17900.0,No,0.0,654.0,869800.0,256600.0,Personal Loan EMI,727000.0,50,High_Risk,25432.0,High_Risk,Eligible,False,True
27.0,Male,Single,Post Graduate,82000.0,Private,1.1,Mid-size,Family,0.0,2,1,14200.0,0.0,9300.0,23500.0,15700.0,No,0.0,686.0,371400.0,130000.0,Personal Loan EMI,253000.0,45,High_Risk,9650.0,High_Risk,Eligible,False,True
48.0,Male,Married,Graduate,57300.0,Government,6.7,Mid-size,Rented,11300.0,4,3,2700.0,0.0,6200.0,13700.0,3200.0,No,0.0,850.0,178100.0,79900.0,E-commerce Shopping EMI,101000.0,9,High_Risk,13332.0,High_Risk,Not_Eligible,False,True
38.0,Female,Married,High School,62000.0,Private,1.0,Mid-size,Rented,15700.0,4,3,0.0,0.0,6200.0,11100.0,6600.0,No,0.0,739.0,45200.0,10000.0,Home Appliances EMI,139000.0,19,High_Risk,8960.0,High_Risk,Not_Eligible,False,True
27.0,Female,Single,Post Graduate,30900.0,Private,3.6,Large Indian,Own,0.0,2,1,3800.0,0.0,4600.0,5900.0,3300.0,No,0.0,701.0,204600.0,90800.0,E-commerce Shopping EMI,92000.0,20,High_Risk,5852.0,High_Risk,Eligible,False,True
48.0,Female,Single,Graduate,49500.0,Government,1.9,Large Indian,Family,18069.0,2,1,11300.0,12800.0,3700.0,13000.0,5300.0,No,0.0,749.0,137000.0,40200.0,Home Appliances EMI,34000.0,28,High_Risk,1700.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Graduate,61600.0,Private,1.9,Large Indian,Family,0.0,4,3,0.0,0.0,3100.0,11900.0,8000.0,No,0.0,698.0,90300.0,48200.0,Education EMI,252000.0,18,Not_Eligible,15440.0,Not_Eligible,High_Risk,False,True
58.0,Female,Married,Post Graduate,160200.0,Private,9.8,MNC,Own,0.0,2,1,0.0,0.0,20900.0,39800.0,25000.0,No,0.0,702.0,1253800.0,724000.0,Personal Loan EMI,963000.0,36,High_Risk,40975.0,High_Risk,Eligible,False,True
38.0,Female,Married,Graduate,27800.0,Government,9.5,MNC,Rented,4500.0,3,2,0.0,0.0,3800.0,5700.0,3400.0,No,0.0,777.0,102900.0,58300.0,E-commerce Shopping EMI,32000.0,6,High_Risk,6864.0,High_Risk,Eligible,False,True
32.0,Male,Single,High School,34900.0,Government,4.4,MNC,Own,0.0,3,2,0.0,0.0,2700.0,7900.0,6700.0,Yes,5300.0,698.0,17600.0,5000.0,Home Appliances EMI,90000.0,32,High_Risk,3788.4,High_Risk,Eligible,False,True
58.0,Female,Married,Post Graduate,121300.0,Self-employed,14.7,MNC,Family,0.0,4,3,0.0,8000.0,7200.0,36000.0,24100.0,No,0.0,790.0,237600.0,105500.0,Home Appliances EMI,215000.0,14,High_Risk,19872.0,High_Risk,Eligible,False,True
58.0,Female,Married,Graduate,96600.0,Private,7.5,Mid-size,Own,0.0,4,3,7200.0,0.0,14400.0,21800.0,8000.0,No,0.0,689.0,388100.0,198500.0,E-commerce Shopping EMI,188000.0,11,High_Risk,22600.0,High_Risk,Eligible,False,True
38.0,Female,Single,High School,32100.0,Private,3.0,Startup,Own,0.0,1,0,0.0,0.0,3300.0,9200.0,6400.0,No,0.0,592.0,82000.0,42800.0,E-commerce Shopping EMI,71000.0,15,High_Risk,5280.0,High_Risk,Not_Eligible,False,True
38.0,Female,Married,Professional,83900.0,Private,3.8,Small,Rented,15100.0,2,1,9500.0,19200.0,4400.0,16800.0,7900.0,No,0.0,632.0,313000.0,67000.0,Home Appliances EMI,53000.0,14,High_Risk,4400.0,High_Risk,Not_Eligible,False,True
32.0,Male,Married,Professional,62800.0,Private,0.5,Large Indian,Rented,13400.0,3,2,0.0,0.0,3400.0,10900.0,10000.0,No,0.0,695.0,388100.0,185100.0,E-commerce Shopping EMI,138000.0,14,High_Risk,11044.0,High_Risk,Not_Eligible,False,True
38.0,Female,Married,Graduate,78400.0,Private,0.5,Large Indian,Rented,13300.0,3,2,0.0,15200.0,10100.0,23400.0,11500.0,No,0.0,761.0,567600.0,254300.0,E-commerce Shopping EMI,35000.0,19,High_Risk,2587.2,High_Risk,Eligible,False,True
48.0,Male,Married,Graduate,45000.0,Private,9.4,MNC,Own,23203.0,4,3,0.0,0.0,5900.0,10900.0,7800.0,No,0.0,744.0,88500.0,36100.0,E-commerce Shopping EMI,124000.0,20,High_Risk,8160.0,High_Risk,Eligible,False,True
38.0,Male,Married,High School,22800.0,Private,5.5,Startup,Own,0.0,3,2,0.0,0.0,1500.0,6800.0,4500.0,Yes,4100.0,762.0,140200.0,71900.0,E-commerce Shopping EMI,36000.0,15,High_Risk,2725.8,High_Risk,Not_Eligible,False,True
27.0,Female,Single,High School,19200.0,Private,1.5,Mid-size,Family,0.0,1,0,0.0,0.0,2000.0,3000.0,1200.0,No,0.0,682.0,43200.0,10000.0,E-commerce Shopping EMI,113000.0,23,High_Risk,6500.0,High_Risk,Not_Eligible,False,True
27.0,Male,Single,High School,48700.0,Private,1.9,Large Indian,Rented,15900.0,1,0,0.0,0.0,6500.0,13500.0,3000.0,No,0.0,620.0,384600.0,109500.0,Home Appliances EMI,93000.0,30,High_Risk,4312.0,High_Risk,Eligible,False,True
38.0,Male,Married,Post Graduate,72000.0,Private,9.4,MNC,Own,21342.0,3,2,12200.0,0.0,10600.0,21500.0,6400.0,No,0.0,769.0,461300.0,171400.0,Education EMI,350000.0,37,High_Risk,14058.0,High_Risk,Eligible,False,True
48.0,Female,Married,Professional,39300.0,Self-employed,13.3,Large Indian,Own,17462.0,3,2,0.0,0.0,4800.0,11400.0,6700.0,No,0.0,816.0,217600.0,125700.0,E-commerce Shopping EMI,156000.0,20,Not_Eligible,8856.0,Not_Eligible,Eligible,False,True
48.0,Male,Married,Post Graduate,77000.0,Private,14.5,Large Indian,Rented,13900.0,2,1,14100.0,0.0,8000.0,16200.0,7800.0,No,0.0,692.0,448400.0,170300.0,E-commerce Shopping EMI,90000.0,14,High_Risk,8500.0,High_Risk,Eligible,False,True
48.0,Male,Married,Professional,115700.0,Private,6.1,Mid-size,Own,0.0,5,4,0.0,0.0,6300.0,33800.0,8200.0,No,0.0,792.0,266500.0,70800.0,Personal Loan EMI,830000.0,25,High_Risk,40440.0,High_Risk,Not_Eligible,False,True
27.0,Male,Married,Graduate,107100.0,Private,0.9,Small,Family,0.0,3,2,0.0,22500.0,5800.0,18900.0,6000.0,No,0.0,709.0,191000.0,67600.0,Home Appliances EMI,118000.0,7,Not_Eligible,17248.0,Not_Eligible,High_Risk,False,True
32.0,Male,Single,Post Graduate,122900.0,Private,4.9,Mid-size,Family,0.0,2,1,0.0,0.0,17600.0,31000.0,22700.0,No,0.0,775.0,562500.0,126000.0,Vehicle EMI,1078000.0,42,High_Risk,30960.0,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Professional,140700.0,Private,0.7,Large Indian,Rented,40500.0,4,3,11300.0,0.0,16400.0,33700.0,10800.0,No,0.0,619.0,276300.0,114300.0,Vehicle EMI,280000.0,53,High_Risk,7168.0,High_Risk,Eligible,False,True
48.0,Female,Married,Post Graduate,34100.0,Private,7.6,Startup,Rented,6600.0,4,3,0.0,9600.0,4900.0,6900.0,2400.0,No,0.0,784.0,209900.0,44100.0,Education EMI,51000.0,25,High_Risk,2442.0,High_Risk,Not_Eligible,False,True
58.0,Male,Married,Post Graduate,88900.0,Private,8.5,Large Indian,Rented,21200.0,4,3,4900.0,0.0,8600.0,14400.0,16300.0,No,0.0,786.0,579300.0,332700.0,Home Appliances EMI,229000.0,17,High_Risk,15510.0,High_Risk,Not_Eligible,False,True
32.0,Male,Married,Graduate,80500.0,Private,2.3,Mid-size,Family,0.0,3,2,12400.0,0.0,9800.0,13900.0,8000.0,No,0.0,744.0,201100.0,115200.0,Home Appliances EMI,180000.0,11,High_Risk,18200.0,High_Risk,Not_Eligible,False,True
48.0,Female,Married,Post Graduate,51700.0,Private,2.6,Large Indian,Rented,8400.0,3,2,8700.0,0.0,2800.0,8000.0,3500.0,No,0.0,654.0,111900.0,32100.0,Vehicle EMI,97000.0,18,Not_Eligible,500.0,Not_Eligible,Eligible,False,True
38.0,Female,Married,Post Graduate,99800.0,Private,8.2,MNC,Rented,23600.0,3,2,3500.0,0.0,12500.0,29600.0,6300.0,No,0.0,712.0,542000.0,283200.0,Education EMI,330000.0,32,Not_Eligible,12150.0,Not_Eligible,High_Risk,False,True
58.0,Male,Married,Professional,52500.0,Self-employed,6.2,Startup,Own,0.0,3,2,10200.0,0.0,7000.0,9500.0,7800.0,No,0.0,810.0,90900.0,36200.0,E-commerce Shopping EMI,176000.0,24,Not_Eligible,7776.0,Not_Eligible,High_Risk,False,True
27.0,Female,Married,Post Graduate,55300.0,Private,1.2,Large Indian,Own,0.0,4,3,3900.0,0.0,4200.0,12700.0,3900.0,No,0.0,731.0,116500.0,28100.0,E-commerce Shopping EMI,167000.0,16,Eligible,15300.0,Eligible,High_Risk,False,True
32.0,Female,Single,Post Graduate,32600.0,Private,3.4,Mid-size,Own,0.0,1,0,0.0,0.0,4700.0,7400.0,6300.0,No,0.0,701.0,260800.0,149900.0,Home Appliances EMI,161000.0,28,Eligible,9372.0,Eligible,High_Risk,False,True
38.0,Female,Married,Graduate,68200.0,Private,8.2,Large Indian,Own,0.0,3,2,10100.0,0.0,6300.0,18300.0,5700.0,No,0.0,780.0,313000.0,115000.0,Personal Loan EMI,340000.0,31,High_Risk,16680.0,High_Risk,Eligible,False,True
